file_path,filename,start_time,end_time,duration,size,n_samples
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E5F8.200,7178E5F8.200,2017-06-28 00:30:32.044281,2017-06-28 00:30:53.377614,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E5F9.200,7178E5F9.200,2017-06-28 00:30:53.375969,2017-06-28 00:31:14.709302,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E5FA.200,7178E5FA.200,2017-06-28 00:31:14.707656,2017-06-28 00:31:36.040989,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E5FB.200,7178E5FB.200,2017-06-28 00:31:36.039312,2017-06-28 00:31:57.372645,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E5FC.200,7178E5FC.200,2017-06-28 00:31:57.371000,2017-06-28 00:32:18.704333,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E5FD.200,7178E5FD.200,2017-06-28 00:32:18.702688,2017-06-28 00:32:40.036021,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E5FE.200,7178E5FE.200,2017-06-28 00:32:40.034375,2017-06-28 00:33:01.367708,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E5FF.200,7178E5FF.200,2017-06-28 00:33:01.366031,2017-06-28 00:33:22.699364,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E600.200,7178E600.200,2017-06-28 00:33:22.697719,2017-06-28 00:33:44.031052,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E601.200,7178E601.200,2017-06-28 00:33:44.029406,2017-06-28 00:34:05.362739,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E602.200,7178E602.200,2017-06-28 00:34:05.361094,2017-06-28 00:34:26.694427,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E603.200,7178E603.200,2017-06-28 00:34:26.692750,2017-06-28 00:34:48.026083,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E604.200,7178E604.200,2017-06-28 00:34:48.024438,2017-06-28 00:35:09.357771,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E605.200,7178E605.200,2017-06-28 00:35:09.356125,2017-06-28 00:35:30.689458,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E606.200,7178E606.200,2017-06-28 00:35:30.687812,2017-06-28 00:35:52.021145,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E607.200,7178E607.200,2017-06-28 00:35:52.019500,2017-06-28 00:36:13.352833,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E608.200,7178E608.200,2017-06-28 00:36:13.351156,2017-06-28 00:36:34.684489,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E609.200,7178E609.200,2017-06-28 00:36:34.682844,2017-06-28 00:36:56.016177,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E60A.200,7178E60A.200,2017-06-28 00:36:56.014531,2017-06-28 00:37:17.347864,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E60B.200,7178E60B.200,2017-06-28 00:37:17.346219,2017-06-28 00:37:38.679552,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E60C.200,7178E60C.200,2017-06-28 00:37:38.677875,2017-06-28 00:38:00.011208,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E60D.200,7178E60D.200,2017-06-28 00:38:00.009562,2017-06-28 00:38:21.342895,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E60E.200,7178E60E.200,2017-06-28 00:38:21.341250,2017-06-28 00:38:42.674583,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E60F.200,7178E60F.200,2017-06-28 00:38:42.672937,2017-06-28 00:39:04.006270,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E610.200,7178E610.200,2017-06-28 00:39:04.004594,2017-06-28 00:39:25.337927,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E611.200,7178E611.200,2017-06-28 00:39:25.336281,2017-06-28 00:39:46.669614,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E612.200,7178E612.200,2017-06-28 00:39:46.667969,2017-06-28 00:40:08.001302,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E613.200,7178E613.200,2017-06-28 00:40:07.999656,2017-06-28 00:40:29.332989,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E614.200,7178E614.200,2017-06-28 00:40:29.331344,2017-06-28 00:40:50.664677,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E615.200,7178E615.200,2017-06-28 00:40:50.663000,2017-06-28 00:41:11.996333,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E616.200,7178E616.200,2017-06-28 00:41:11.994687,2017-06-28 00:41:33.328020,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E617.200,7178E617.200,2017-06-28 00:41:33.326375,2017-06-28 00:41:54.659708,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E618.200,7178E618.200,2017-06-28 00:41:54.658063,2017-06-28 00:42:15.991396,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E619.200,7178E619.200,2017-06-28 00:42:15.989719,2017-06-28 00:42:37.323052,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E61A.200,7178E61A.200,2017-06-28 00:42:37.321406,2017-06-28 00:42:58.654739,21.333333333333332,8388608,4096000
